Group,Strategy,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,median,low,high,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper
MSW,CIP+CRO+NDA,0.5,0.05,0,307.0647239,302.4816326,314.2505207,307.3575831,302.9347791,314.2240277,565.0330525,378.9650501,858.4154789,577.6187259,394.020176,852.2233626,12.5856734,15.05512595,-6.192116216,167.1,167.1,167.1,133.49,133.49,133.49,0.269268277,0.104073443,0.440463909,0.488260599,0.431651157,0.543144778,1.590824352,0.853684344,2.366377116,0.449627586,0,1.295926426,0.556125892,0,1.602878164,0.058588452,0,0.215201771,256.1266211,70.88601302,549.8232241,259.9460141,73.85435359,551.6848418,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.040219315,0.974963543,1.084763312,0,0,0,4.22006835,1.855996551,6.856048156,5.219629196,2.295605896,8.479964339,1.685600076,0.741331104,2.738475857,259.0461742,78.36933955,537.0456428,260.8337999,79.80780077,537.4287234
MSW,CIP+CRO+NDA,0.5,0.075,0,307.0516788,302.5713096,314.0738359,307.5366903,303.129462,314.3743234,565.0544324,380.5123655,845.7359643,585.2637066,405.4090013,868.8332149,20.20927425,24.89663586,23.09725062,167.1,167.1,167.1,133.49,133.49,133.49,0.273910868,0.10680708,0.451554619,0.477116374,0.422155134,0.530229992,2.129855476,1.262379769,3.075604416,0.439727747,0,1.210755836,0.543881187,0,1.497534159,0.066227932,0,0.220264317,255.719861,70.58639181,533.6845246,259.2623055,74.37149513,539.9391588,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041931424,0.982649247,1.087115752,0,0,0,6.209079663,2.909362071,9.802368672,7.679755586,3.598470439,12.12414716,2.480060578,1.162071446,3.915309423,260.9984169,81.41642847,544.5497664,260.9514762,76.55970942,546.5497437
MSW,CIP+CRO+NDA,0.5,0.1,0,307.1581456,302.6308204,314.0583223,307.7731208,303.2995809,314.5817735,569.1173546,386.5796795,849.2977716,594.7763278,410.3520028,869.0310277,25.65897317,23.77232332,19.73325603,167.1,167.1,167.1,133.49,133.49,133.49,0.274974755,0.104788656,0.446142294,0.466244403,0.413781708,0.518854722,2.716224831,1.724050677,3.854545266,0.460396315,0,1.309760266,0.56944529,0,1.619988672,0.099728719,0,0.318134455,259.5033626,77.07142359,542.2117624,262.4495713,79.39760786,543.5174019,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044200152,0.979825827,1.08649881,0,0,0,8.299133548,3.673493567,12.47123736,10.26485738,4.543593298,15.42516121,3.314879992,1.467284537,4.981321839,264.7930246,80.07688758,540.6084418,263.3461344,79.54489503,541.5227145
MSW,CIP+CRO+NDA,0.5,0.125,0,307.2335575,302.7722589,313.7677657,308.1188499,303.7531655,314.5037664,572.9922534,387.8468927,843.1922179,609.1862676,430.6068964,873.3171995,36.19401424,42.76000376,30.12498164,167.1,167.1,167.1,133.49,133.49,133.49,0.273094911,0.105321774,0.447520294,0.452627106,0.397964102,0.510738759,3.291507347,2.257850122,4.457586006,0.454256067,0,1.24693743,0.56185067,0,1.542285687,0.106671916,0,0.324184976,262.5302189,78.7118609,532.9350996,265.6293554,80.91508175,535.5202852,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042209769,0.979145264,1.087665996,0,0,0,10.30351601,5.232757325,14.97912375,12.74399572,6.47218259,18.52706287,4.115480112,2.090093196,5.983033932,273.098408,92.23300177,536.5578931,270.2870686,86.70870971,531.2899589
MSW,CIP+CRO+NDA,0.5,0.15,0,307.1174237,302.5150033,314.294283,308.0732324,303.7044174,315.3379867,567.6080551,380.5811818,850.4677203,606.7848032,428.3023521,900.3440782,39.17674816,47.72117026,49.87635781,167.1,167.1,167.1,133.49,133.49,133.49,0.274811657,0.103722178,0.449499464,0.439328467,0.387096522,0.491577174,3.855801914,2.754213955,5.141156605,0.491539448,0,1.285281718,0.607964953,0,1.589712161,0.136735036,0,0.424492016,256.6182986,71.87281841,540.3767746,259.40117,72.39193832,543.5236466,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043012633,0.979672276,1.089210303,0,0,0,12.32430038,6.163549285,17.81394099,15.24342089,7.623440931,22.03333187,4.922631561,2.461874614,7.115330322,265.08315,89.48056971,558.1820371,260.8654844,80.06985875,552.9530682
MSW,CIP+CRO+NDA,0.7,0,0,307.0553412,302.6003264,313.6180666,307.0594805,302.6255113,313.3995067,565.2741098,382.4778882,844.7469532,565.0811441,384.2329077,819.6962653,-0.192965652,1.75501955,-25.05068796,167.1,167.1,167.1,133.49,133.49,133.49,0.165023279,0.064013982,0.278806993,0.713228093,0.653353739,0.767981656,0.662038807,0.203252033,1.20269789,0.582519403,0,1.523488844,0.720494321,0,1.884340771,0.020944901,0,0.114019151,256.988542,73.68384021,538.5885373,260.8525033,78.30459711,540.1184665,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043341545,0.985844086,1.085775009,0,0,0,0,0,0,0,0,0,0,0,0,258.8047887,77.72092675,513.928225,263.137626,82.19303882,517.5725374
MSW,CIP+CRO+NDA,0.7,0.025,0,307.1252053,302.6384926,314.2449801,307.2515557,302.9489032,313.9283034,568.6986188,384.6826568,856.9053128,573.3166378,396.5700777,845.1021624,4.618018965,11.88742093,-11.80315045,167.1,167.1,167.1,133.49,133.49,133.49,0.164298833,0.063779461,0.273410769,0.696281515,0.639925092,0.752007998,1.444263095,0.724600252,2.200379747,0.602262935,0,1.536029606,0.744914285,0,1.899851925,0.04242595,0,0.207193363,259.7691271,77.07600052,549.2090593,263.1772681,78.42897853,550.8335243,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043069293,0.978492295,1.08665824,0,0,0,2.03259865,0.524808944,3.824501243,2.514037778,0.649114626,4.730368489,0.811870367,0.209621722,1.527600752,261.3073086,86.14247871,533.8276936,264.1630563,87.13793936,539.5332989
MSW,CIP+CRO+NDA,0.7,0.05,0,307.2245975,302.7291086,314.2430077,307.5200229,302.7555175,314.3444076,571.6989485,388.291556,863.478802,584.4615631,392.8878598,853.5674046,12.76261457,4.596303841,-9.911397386,167.1,167.1,167.1,133.49,133.49,133.49,0.167593108,0.064812468,0.274716924,0.678354639,0.617463024,0.732373465,2.173840137,1.293794744,3.137781955,0.634199853,0,1.574756941,0.784415747,0,1.947752175,0.076202546,0,0.304662779,261.8128753,78.41605898,551.2897694,265.1365263,79.56695398,557.9931379,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043640189,0.979527209,1.088026254,0,0,0,4.0997508,1.932366474,6.510672371,5.070813359,2.390064716,8.052783218,1.637542259,0.771835147,2.600524194,266.3693572,74.01066116,538.017021,267.8088217,73.25627204,541.3096724
MSW,CIP+CRO+NDA,0.7,0.075,0,307.2607896,302.745614,314.8791653,307.6862188,303.2477271,314.8218313,573.7928014,387.1846272,874.7396465,591.3524095,409.9100713,887.2923512,17.55960812,22.72544408,12.55270478,167.1,167.1,167.1,133.49,133.49,133.49,0.165681619,0.064938363,0.272893418,0.662378581,0.599446925,0.718771494,2.983060335,2,4.068681669,0.620140594,0,1.529929598,0.767026427,0,1.892307074,0.101967598,0,0.320497033,263.3481046,75.66083021,566.5805179,266.1402152,78.6682559,566.4317595,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044573517,0.976972474,1.089326229,0,0,0,6.163543832,2.775849006,9.530543391,7.623434187,3.433333613,11.78793764,2.461872437,1.108743013,3.806735657,267.5510086,88.42089409,567.6675913,267.5561229,89.19662457,568.3585032
MSW,CIP+CRO+NDA,0.7,0.1,0,307.0451741,302.7793919,313.3259178,307.6022148,303.3503179,313.8645595,564.7044556,391.1167523,825.9934241,588.3096583,412.3016235,840.6069283,23.60520276,21.18487128,14.61350422,167.1,167.1,167.1,133.49,133.49,133.49,0.167861823,0.065279375,0.276227933,0.644189986,0.588175676,0.698020898,3.798397351,2.647534048,5.051573521,0.646611387,0,1.56475,0.799767063,0,1.935375,0.125892027,0,0.394194591,253.3580881,78.66005537,513.9056128,255.9403909,82.5469022,516.0557986,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04409513,0.985407575,1.088793997,0,0,0,8.293164447,4.044944326,12.16011178,10.25747445,5.003025484,15.04034276,3.312495785,1.615651193,4.857050557,258.2430541,84.12372333,505.7376045,256.8594741,81.30603874,508.1242903
MSW,CIP+CRO+NDA,0.7,0.125,0,307.178895,302.8310015,313.4826852,307.8917518,303.5510924,314.0768012,569.9718417,391.3517275,820.7553036,599.659412,423.6488807,857.1808575,29.68757036,32.29715322,36.42555393,167.1,167.1,167.1,133.49,133.49,133.49,0.163150737,0.064779569,0.27411542,0.626691231,0.560688856,0.68327692,4.553080119,3.231675472,5.894880214,0.620195771,0,1.529694501,0.767094673,0,1.892016293,0.156090788,0,0.471229831,257.6866478,78.74189385,508.1372667,260.3116159,81.77458817,509.963684,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043982461,0.980699849,1.086788063,0,0,0,10.27546336,5.513589634,14.7855693,12.70929855,6.819532537,18.28766332,4.104275189,2.202264593,5.905723478,263.668921,84.62958107,520.6567407,261.3081798,83.94844108,518.6987562
MSW,CIP+CRO+NDA,0.7,0.15,0,307.2893751,302.8221275,314.2742751,308.1958759,303.9466106,314.4684245,574.5238139,394.8420218,849.7700144,612.0305816,438.6053771,878.491837,37.50676769,43.76335532,28.72182262,167.1,167.1,167.1,133.49,133.49,133.49,0.167061618,0.064458633,0.275362122,0.610449284,0.551727241,0.66510144,5.345585685,4.040809745,6.716636118,0.675596075,0,1.584640712,0.835617034,0,1.959977005,0.180849969,0,0.487605221,261.4359069,81.83500889,538.8825078,263.6416834,82.97077823,539.297593,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043782792,0.978436567,1.088472138,0,0,0,12.55233633,6.522078689,17.8837585,15.5254692,8.066891224,22.11968628,5.013714784,2.60508016,7.143217166,269.5013727,96.23934728,531.5469038,265.7521925,94.05689291,529.2885375
WSM,CIP,0.1,0,0,605.7223073,603.6553087,608.6352629,605.7227173,603.6680358,608.6617718,916.611551,719.1311085,1202.135886,915.5463552,717.2218361,1220.059403,-1.065195815,-1.909272379,17.9235175,167.1,167.1,167.1,435.39,435.39,435.39,0.501591378,0.191131033,0.819950975,0.125012309,0.075146515,0.175263158,0,0,0,0.044178201,0,0.629124651,0.174919982,0,2.490967743,3.92E-04,0,0.005578594,53.77934526,16.88486283,105.6541769,313.0277378,115.7981652,598.6395639,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.063842316,0.870569924,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.07887424,17.0419647,104.6092207,311.6772617,113.1907809,616.1981554
WSM,CIP,0.1,0.025,0,605.6955004,603.5110713,608.7463411,605.7712296,603.6468703,608.9802181,913.995797,703.310869,1209.970262,920.6703843,712.8777232,1237.666935,6.674587318,9.566854211,27.6966726,167.1,167.1,167.1,435.39,435.39,435.39,0.486083463,0.186123558,0.813615395,0.124128885,0.075136195,0.176112004,0,0,0,0.155872407,0,1.117678571,0.617164081,0,4.425357143,0.047601369,0,0.27777189,53.57877013,18.40389117,100.4306348,309.6522924,100.3128696,606.3980741,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066267069,0.88897738,1.11,0,0,0,1.089638488,0,2.995460208,4.314334718,0,11.86028038,0.435228666,0,1.196461179,55.61922394,20.69187989,101.6589072,309.0861744,104.0897095,625.3204674
WSM,CIP,0.1,0.05,0,605.6645415,603.5609536,608.883545,605.8174472,603.7719853,608.9355818,911.0666007,709.1349536,1223.559969,926.0360356,730.7699867,1223.143335,14.9694349,21.63503312,-0.416634575,167.1,167.1,167.1,435.39,435.39,435.39,0.4854129,0.189132755,0.815531987,0.123472015,0.0763696,0.175006579,0,0,0,0.289504698,0,1.304129009,1.146270238,0,5.163592441,0.098930041,0,0.497526597,54.33198592,19.66845532,102.9603675,305.7446332,105.9683572,620.4602944,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062622211,0.876275406,1.11,0,0,0,2.171472587,0,4.920685136,8.597768596,0,19.48305145,0.867340065,0,1.965443815,57.84224494,22.66255994,107.3154786,306.8701339,110.736961,612.563336
WSM,CIP,0.1,0.075,0,605.7257104,603.624905,609.3124627,605.9479471,603.8300115,609.0763548,915.8427478,713.1545639,1248.953862,938.7059839,734.9099596,1243.79843,22.86323608,21.7553957,-5.155432437,167.1,167.1,167.1,435.39,435.39,435.39,0.488635,0.190603405,0.814080799,0.124612971,0.074345215,0.173276633,0,0,0,0.428402651,0,1.814202899,1.696225355,0,7.183188406,0.156452678,0,0.691651813,54.56747654,19.22695021,107.121332,309.580821,104.4079099,641.1675659,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06546491,0.906303086,1.11,0,0,0,3.296133588,0.576800205,6.753276912,13.0507721,2.283793367,26.73904912,1.316557592,0.230388323,2.697426471,59.83684549,22.94971186,111.252852,311.6026516,105.6024438,627.7198385
WSM,CIP,0.1,0.1,0,605.7348255,603.6194662,608.7773817,606.0053276,603.9377207,609.4366849,916.5444834,709.240861,1206.023437,943.4980947,748.5232042,1258.159326,26.95361129,39.28234325,52.13588857,167.1,167.1,167.1,435.39,435.39,435.39,0.495496162,0.189340416,0.808765701,0.124583667,0.075425971,0.176484278,0,0,0,0.56406482,0,2.063979762,2.233368649,0,8.172159524,0.209985789,0,0.793970814,54.44971128,18.73397933,103.6373655,309.3261742,100.2694273,598.2210821,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062005572,0.892945621,1.11,0,0,0,4.390935705,1.174990936,8.421568117,17.38555179,4.652280777,33.34451207,1.75384874,0.469320553,3.363783399,61.54447775,25.23183898,112.5192761,308.7112508,104.5507701,622.4273159
WSM,CIP,0.1,0.125,0,605.7772398,603.5428728,609.2583347,606.1096731,603.9683958,609.6245648,922.1631172,705.9255081,1243.455408,952.3284311,740.3056423,1274.746703,30.16531393,34.38013417,31.2912944,167.1,167.1,167.1,435.39,435.39,435.39,0.501588529,0.19404125,0.816646034,0.124908113,0.077995093,0.172799381,0,0,0,0.703787667,0,2.105694995,2.786589865,0,8.337327585,0.266263491,0,0.833420502,54.11802307,19.05703985,104.2347157,313.9746323,97.72036801,637.2003496,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064737245,0.89532128,1.11,0,0,0,5.456983179,1.257933191,10.28282184,21.60647981,4.980683869,40.7139944,2.179654569,0.502449749,4.107214349,62.72523535,27.74532558,112.1019575,310.1809017,96.60282412,645.0091916
WSM,CIP,0.1,0.15,0,605.7819017,603.6325367,609.288706,606.1804838,604.0591571,609.3010428,922.5977315,714.8156898,1251.351616,961.3270916,758.1726398,1265.512912,38.72936012,43.35694996,14.16129651,167.1,167.1,167.1,435.39,435.39,435.39,0.503572612,0.197305209,0.817206552,0.125072817,0.079672081,0.172818825,0,0,0,0.800026644,0,2.466906258,3.167640246,0,9.76751412,0.303978817,0,0.975609756,55.30632309,21.42225659,101.971893,313.585011,105.9170394,644.8207534,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067284837,0.901642558,1.11,0,0,0,6.523230903,1.868126977,12.01308194,25.82820071,7.396696394,47.56481812,2.605540383,0.746176297,4.79832319,66.18764174,31.41606997,110.9427605,311.0876501,102.2541994,624.2696016
WSM,CIP,0.3,0,0,605.7964863,603.6460658,609.1737622,605.7973939,603.6206005,608.9265464,922.7031659,716.8055495,1234.109081,922.3667502,715.9306302,1225.064394,-0.336415727,-0.874919297,-9.044686557,167.1,167.1,167.1,435.39,435.39,435.39,0.389399259,0.147100407,0.654124696,0.331926867,0.254155653,0.410662196,0,0,0,0.145243444,0,1.052847497,0.57507957,0,4.168663792,0.001287907,0,0.009335842,54.90184119,18.03256021,103.6664565,318.3504152,112.9267812,630.7064712,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.0646418,0.884431436,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.83155369,18.04428508,104.7187973,318.4925008,112.0910512,621.2430053
WSM,CIP,0.3,0.025,0,605.6758186,603.6091697,608.7585409,605.7923907,603.6651439,609.093396,912.4825553,711.0804273,1224.352222,923.2009281,716.5905412,1238.181273,10.71837279,5.510113875,13.82905057,167.1,167.1,167.1,435.39,435.39,435.39,0.373041716,0.147426592,0.631931668,0.331873376,0.246666667,0.405617973,0,0,0,0.44598418,0,1.859340143,1.765837983,0,7.361905645,0.132066863,0,0.56609136,53.57961273,17.50340595,100.3437856,306.0363976,103.5798157,616.443282,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06523949,0.882557496,1.11,0,0,0,1.063058688,0,3.083632822,4.209094171,0,12.20939265,0.424612034,0,1.23167951,54.99863718,19.25632557,103.8369805,311.7007569,107.7067162,632.7264418
WSM,CIP,0.3,0.05,0,605.6809047,603.6241826,609.0143292,605.8447287,603.7462143,609.1361086,911.7509483,714.2620934,1220.690115,927.4971376,726.996143,1226.727192,15.74618924,12.73404956,6.037076559,167.1,167.1,167.1,435.39,435.39,435.39,0.385080455,0.152780845,0.639070434,0.332076838,0.250457353,0.405096752,0,0,0,0.830390224,0,2.607916667,3.287862361,0,10.32583333,0.282432057,0,0.930232558,55.20706053,18.66649516,102.6359401,302.6296712,103.4981246,617.2982185,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065178717,0.899681442,1.11,0,0,0,2.204024048,0,5.097828054,8.726653453,0,20.18443439,0.880341927,0,2.036199095,57.83204074,21.61618135,104.1373011,308.2389355,103.7663199,610.4836372
WSM,CIP,0.3,0.075,0,605.8832828,603.7313298,609.0813464,606.0085154,603.8451881,609.4431531,932.1869612,724.6032526,1237.413274,943.0508064,733.3686555,1266.362637,10.86384521,8.765402922,28.94936355,167.1,167.1,167.1,435.39,435.39,435.39,0.381717381,0.148779231,0.639149728,0.332508574,0.256533333,0.40700984,0,0,0,1.188999747,0,3.06823137,4.707747521,0,12.14841185,0.418976953,0,1.162926538,54.98697662,20.41675901,98.72108571,320.4097482,114.02916,623.9876734,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064984666,0.895683997,1.11,0,0,0,3.224432805,0.61048665,6.891363584,12.7668787,2.417172099,27.28579203,1.287918519,0.243843525,2.752581716,58.94471624,24.16636744,102.6624335,316.1678724,101.5651607,644.6771577
WSM,CIP,0.3,0.1,0,605.8679887,603.7055853,609.1492586,606.0525512,603.8734919,609.3638123,930.5615629,720.4392122,1227.646005,947.6204798,738.5338011,1234.740071,17.0589169,18.09458895,7.094066928,167.1,167.1,167.1,435.39,435.39,435.39,0.391329468,0.147288016,0.648501042,0.328437665,0.251961538,0.40414098,0,0,0,1.498407966,0,3.664253874,5.932824128,0,14.50831435,0.54733601,0,1.345595844,55.95945364,20.86335314,106.1402384,316.6032344,107.6822967,616.3217839,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06252339,0.892224603,1.11,0,0,0,4.405897813,1.227105237,8.775847471,17.44479303,4.858623099,34.74725228,1.759824977,0.490136298,3.505291369,61.42758341,24.41684919,112.4217651,312.6688859,103.3587132,608.0126525
WSM,CIP,0.3,0.125,0,605.8178952,603.6210202,609.2158258,606.0763911,604.0032364,609.2991323,924.4673745,711.4956297,1240.753541,950.2011789,748.2870452,1263.70513,25.73380438,36.79141552,22.95158852,167.1,167.1,167.1,435.39,435.39,435.39,0.386818153,0.148732646,0.649680383,0.332071926,0.249180911,0.41046875,0,0,0,1.854501592,0,4.359842436,7.342747796,0,17.26244053,0.692293196,0,1.646211857,56.50270663,20.32323858,108.4832164,308.0846583,101.5306824,630.3045931,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065061638,0.88910256,1.11,0,0,0,5.469412117,1.331179208,10.53604152,21.65569118,5.2706955,41.71659706,2.184618996,0.531706027,4.208356575,63.2068814,26.25905459,112.6053317,307.8761733,103.2699336,626.1104888
WSM,CIP,0.3,0.15,0,605.8470807,603.7214277,608.7516719,606.1205039,603.9726645,609.3216779,927.7660476,719.5161678,1216.347096,954.3468259,754.1026912,1263.650183,26.58077831,34.58652333,47.30308715,167.1,167.1,167.1,435.39,435.39,435.39,0.385391631,0.153737726,0.636970956,0.332260415,0.252900839,0.403662642,0,0,0,2.230653696,0,5.058419628,8.832091373,0,20.02839994,0.845976038,0,1.961575214,58.52789562,21.52945713,107.188052,308.6188299,101.4641945,595.3039531,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065833377,0.914405286,1.11,0,0,0,6.428230905,2.007704015,11.67503485,25.45205597,7.949340294,46.22634826,2.567595025,0.801926831,4.663298791,65.91109926,29.65224624,116.1959844,305.4908441,102.7542192,621.0888158
WSM,CIP,0.5,0,0,605.7083384,603.5914916,609.1249284,605.7225655,603.4689583,609.0660264,913.6042288,707.7256951,1235.307334,915.783906,696.8557328,1227.010576,2.179677193,-10.86996228,-8.296758659,167.1,167.1,167.1,435.39,435.39,435.39,0.27447607,0.104503052,0.45960038,0.536946368,0.421140266,0.630688457,0,0,0,0.236195401,0,1.245885097,0.935196427,0,4.932980425,0.002094399,0,0.011047551,55.1079167,17.48495145,105.1876739,308.563519,103.9600449,630.4348917,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.0600667,0.864958333,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.89292101,17.30899324,103.2815927,311.9146134,93.15464893,623.3057854
WSM,CIP,0.5,0.025,0,605.8385398,603.5394183,609.1683839,605.8882715,603.6369069,609.4406064,927.3516922,705.8937264,1234.640996,930.6020471,715.5864531,1259.34008,3.250354881,9.692726722,24.69908337,167.1,167.1,167.1,435.39,435.39,435.39,0.275498451,0.104522623,0.468321834,0.537955652,0.424193353,0.62715,0,0,0,0.7950843,0,2.542708514,3.148071436,0,10.06764697,0.23704124,0,0.793756332,54.62612465,19.41038769,98.24759386,318.4164184,96.83523712,628.2276572,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.061828254,0.890961883,1.11,0,0,0,1.072819885,0,3.023671498,4.247742832,0,11.97198068,0.428510898,0,1.207729469,55.61257633,19.84037573,101.1080167,319.1137795,108.5209645,647.0793492
WSM,CIP,0.5,0.05,0,605.8892404,603.7816202,608.9552184,605.9091835,603.8147763,608.9992665,933.2511307,729.4165558,1222.338886,932.957815,731.5762963,1226.475897,-0.293315656,2.159740538,4.137011403,167.1,167.1,167.1,435.39,435.39,435.39,0.276918141,0.109800365,0.472164762,0.538860921,0.438100544,0.625115753,0,0,0,1.294281561,0,3.385192116,5.124602277,0,13.40339208,0.443119214,0,1.231833444,56.14719822,21.06746439,106.1692295,320.5837151,118.4632272,610.9268913,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.068554699,0.916003331,1.11,0,0,0,2.190662341,0,5.162209851,8.673748863,0,20.43934886,0.875004929,0,2.061914783,57.74607779,21.41263336,108.6977032,313.69057,108.3267701,608.2713275
WSM,CIP,0.5,0.075,0,605.825616,603.6569456,609.024768,605.9723939,603.8175801,609.0352378,926.0168003,720.6174844,1207.506193,941.33199,728.5800014,1247.998328,15.31518971,7.96251702,40.4921356,167.1,167.1,167.1,435.39,435.39,435.39,0.275333705,0.105962281,0.462191081,0.537897519,0.435502392,0.622816845,0,0,0,1.816927215,0,4.426117174,7.193975115,0,17.52484995,0.65102395,0,1.659164607,56.82152116,22.07395323,105.6156568,309.7260165,101.4563308,595.4469774,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067154511,0.894455048,1.11,0,0,0,3.305911368,0.613478512,6.730602388,13.08948642,2.429018132,26.64927119,1.32046308,0.245038549,2.688369703,59.70111367,24.50755583,110.3554683,314.1637098,104.5148476,627.1314921
WSM,CIP,0.5,0.1,0,605.9073952,603.7828339,609.2422303,606.0377934,603.905482,609.1984101,934.1130069,724.0926822,1233.562828,947.1357339,742.9253371,1247.795696,13.02272706,18.83265493,14.23286764,167.1,167.1,167.1,435.39,435.39,435.39,0.286830672,0.109859027,0.472024502,0.539812499,0.426158212,0.62866781,0,0,0,2.438432561,0,5.298624339,9.654774841,0,20.9794709,0.898281205,0,2.030456853,58.14214035,20.94726401,105.5792415,313.332108,101.2654283,616.054231,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06774356,0.901546902,1.11,0,0,0,4.355371689,1.127496018,8.633103448,17.24473897,4.464228523,34.18206897,1.739643589,0.450349903,3.448275862,61.80137464,25.15545209,110.3727002,312.5881901,104.721831,621.948907
