group,panel,cip_res,cro_res,nda_res,threshold_price,threshold_lower,threshold_upper,strategy
MSM,cip+cro,0.3,0,0.05,-0.6503326045590978,-1.926528117893976,0.3115041203020453,CIP+CRO
MSM,cip+cro+nda,0.3,0,0.05,-0.6092172668064955,-1.8578761380302786,0.3241371329308372,CIP+CRO+NDA
MSM,cip,0.3,0.025,0,4.251927631938537,1.6548215993995234,7.589844463176638,CIP
MSM,cip+cro,0.3,0.025,0,5.358685207091238,2.01152127579391,9.240543786276188,CIP+CRO
MSM,cip+cro+nda,0.3,0.025,0,5.336584784013867,2.0871223601577733,9.103849173162333,CIP+CRO+NDA
MSM,cip,0.3,0.025,0.05,4.195492045498551,1.5556862455122258,7.3773006612817795,CIP
MSM,cip+cro,0.3,0.025,0.05,5.2408007677781425,2.0781853929380634,9.19603432125665,CIP+CRO
MSM,cip+cro+nda,0.3,0.025,0.05,5.2764803933924185,2.124334556154163,8.97902424902839,CIP+CRO+NDA
MSM,cip,0.3,0.05,0,8.752908423368064,4.868580838434241,13.404003284814978,CIP
MSM,cip+cro,0.3,0.05,0,11.427772039450529,6.167478340567962,16.962632531225232,CIP+CRO
