group,panel,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,,,,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper,strategy
MSW,cip+cro+nda,0.5,0.025,0.05,307.0101274,302.4322129,314.1348261,307.236001,302.6359141,314.1203441,563.4798924,376.4043893,841.1272337,572.2884178,388.8235307,852.0593844,8.808525369,12.41914147,10.93215075,167.1,167.1,167.1,133.49,133.49,133.49,0.274125726,0.106261967,0.448562123,0.501667654,0.452303462,0.553977079,0.991652565,0.41664501,1.606081876,0.421379657,0,1.115314051,0.521187189,0,1.379486136,0.086470109,0,0.310950934,255.4782253,66.64898483,531.6451229,259.1845856,71.55816799,537.1830071,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042790296,0.980013493,1.087350385,0,0,0,2.044814837,0.531493705,3.75596671,2.529147478,0.657382731,4.645600941,0.816749815,0.212291782,1.500226358,260.2837033,77.41014391,538.2662649,263.0750518,82.07051672,542.3649252,CIP+CRO+NDA
MSW,cip+cro+nda,0.5,0.05,0.05,307.1969913,302.7123491,313.8203505,307.5402757,303.0125689,313.963115,571.4523915,387.1142984,845.038777,585.1597018,399.6455604,852.1818995,13.70731028,12.53126199,7.143122474,167.1,167.1,167.1,133.49,133.49,133.49,0.271547014,0.104896571,0.451121611,0.491659913,0.435900985,0.542417478,1.516448883,0.788800241,2.342398344,0.448751005,0,1.254308617,0.555041685,0,1.551402806,0.123602938,0,0.39287029,262.7509179,79.02148836,537.7772453,266.357204,82.73461046,539.1259384,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043685637,0.977264189,1.087349241,0,0,0,4.13238868,1.795431528,6.828124236,5.111181813,2.220695506,8.445426389,1.650578639,0.71713993,2.72732235,267.0238546,83.08659298,534.4070566,268.6294542,83.80613871,533.7049028,CIP+CRO+NDA
MSW,cip+cro+nda,0.5,0.075,0.05,307.1741741,302.5954777,314.2748674,307.5948957,303.1654563,314.2322676,569.7737605,387.6198377,856.5781138,587.5251911,405.4047192,854.9934018,17.75143061,17.7848815,-1.584712062,167.1,167.1,167.1,133.49,133.49,133.49,0.270272261,0.102899375,0.445829355,0.477109828,0.425129563,0.531564576,2.042922527,1.185217645,3.021743253,0.45375291,0,1.245224624,0.561228336,0,1.540167187,0.181845346,0,0.493339882,260.4739149,77.85697265,545.4208276,263.8749316,81.61670627,551.3600823,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043094409,0.981569747,1.087305598,0,0,0,6.25363873,3.251024567,9.668606178,7.734868866,4.021058745,11.95870183,2.497858576,1.298539929,3.861881362,263.2299997,82.53667222,534.0924213,263.1931128,82.46235148,532.9334512,CIP+CRO+NDA
MSW,cip+cro+nda,0.5,0.1,0.05,306.940863,302.5948291,313.1075654,307.6146803,303.3770455,314.1063432,560.6324035,381.1652513,810.7835444,589.1849805,414.4209636,845.9400406,28.55257697,33.25571233,35.15649626,167.1,167.1,167.1,133.49,133.49,133.49,0.270442194,0.105086425,0.4416869,0.465018417,0.406021136,0.517579411,2.617348591,1.6534566,3.634991054,0.461990872,0,1.328874735,0.571417532,0,1.643630573,0.230475794,0,0.541213195,250.9117629,72.25472422,502.1549951,253.9644601,76.17168068,502.1712638,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043647374,0.981412664,1.086974516,0,0,0,8.310878802,4.036357089,12.255991,10.27938461,4.992404283,15.15893182,3.319571338,1.612221237,4.895347098,259.1964778,87.54995294,514.1358155,257.4400874,84.35201539,516.2447214,CIP+CRO+NDA
MSW,cip+cro+nda,0.5,0.125,0.05,307.1337589,302.6081536,313.7521962,307.9032178,303.5133827,314.5022331,568.1089113,379.3753081,830.5910615,600.2687473,421.6250204,864.4522958,32.15983605,42.24971232,33.86123424,167.1,167.1,167.1,133.49,133.49,133.49,0.274380386,0.105558621,0.449663108,0.45159769,0.398092061,0.49899734,3.12301534,2.122668905,4.283014386,0.458604699,0,1.277609767,0.567229314,0,1.580223041,0.272181091,0.002130416,0.612033138,257.7589273,72.0306099,521.2988878,260.7549793,73.67487739,523.8796029,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04335348,0.981585076,1.08800687,0,0,0,10.34114046,5.070159277,15.01242334,12.79053185,6.271071743,18.56824977,4.13050825,2.025147498,5.996334615,264.3338943,87.37983157,536.1879179,261.4870009,84.69829966,528.6317332,CIP+CRO+NDA
MSW,cip+cro+nda,0.5,0.15,0.05,307.2865796,302.5499253,314.4062401,308.3480105,303.8141556,315.2173353,574.53029,381.1978384,854.8911822,618.0751437,432.2409851,908.4443003,43.54485376,51.04314668,53.55311812,167.1,167.1,167.1,133.49,133.49,133.49,0.269395852,0.105593311,0.450891993,0.438171361,0.387198657,0.488249064,3.672312868,2.479630172,4.888179947,0.478792058,0,1.352279563,0.59219823,0,1.672579044,0.312219164,0.002520117,0.701672502,263.573032,67.85337382,545.8366283,266.3222117,70.64179589,547.1977104,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043765648,0.983940252,1.08829416,0,0,0,12.43705586,6.439122249,17.40120142,15.38288352,7.964285811,21.52283125,4.9676689,2.571945298,6.95047189,276.0582664,92.61893953,570.169831,271.6000448,87.51843296,565.1149023,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0,0.05,307.2005554,302.5431136,313.9442166,307.0989095,302.4222826,313.6145788,570.9661293,381.3181595,834.0077447,566.951838,375.7770672,842.1307532,-4.01429131,-5.541092255,8.123008498,167.1,167.1,167.1,133.49,133.49,133.49,0.165040926,0.066067402,0.281612265,0.7136768,0.653635944,0.770491337,0.62249971,0.194543085,1.093493818,0.574464391,0,1.502386684,0.710531408,0,1.858240376,0.051859175,0,0.217560764,262.8609563,71.40294541,526.8301136,266.5716612,76.04951646,530.8445352,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043666789,0.979405351,1.090230814,0,0,0,0,0,0,0,0,0,0,0,0,260.7905046,70.39185147,535.387559,265.0056416,73.95178074,540.1495392,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0.025,0.05,307.1160118,302.6064009,313.7484524,307.1715365,302.7345235,313.8053924,568.0499153,383.8444299,834.1882245,570.6073158,390.4992813,844.8558569,2.55740049,6.654851409,10.66763235,167.1,167.1,167.1,133.49,133.49,133.49,0.169978263,0.067085402,0.278417733,0.695813529,0.633945327,0.753793156,1.344162319,0.70990322,2.101061944,0.601423124,0,1.4965516,0.743875558,0,1.851023201,0.118045394,0,0.4030691,259.1827352,75.9281727,526.7736883,262.5681404,78.03617477,527.5877893,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042545725,0.977176996,1.088789809,0,0,0,2.061842243,0.730587101,3.793525304,2.550207977,0.903633175,4.692055622,0.823550984,0.291814627,1.515228193,258.51772,78.8118501,529.8951967,261.3077431,79.8916683,532.9434647,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0.05,0.05,307.1396346,302.600521,313.7075328,307.4472825,302.922715,315.0151112,568.7256091,384.9702956,827.162837,581.4261766,397.1923626,882.7392787,12.70056749,12.22206698,55.57644172,167.1,167.1,167.1,133.49,133.49,133.49,0.167490212,0.06592588,0.275526395,0.679474864,0.61816671,0.733669101,2.096178429,1.242132505,3.033273219,0.577316538,0,1.450243484,0.714059111,0,1.793746593,0.17849969,0.002026685,0.493359084,259.1043504,75.91177048,518.4358432,262.2955108,77.75966733,521.006092,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043008542,0.982777842,1.087349241,0,0,0,4.123951355,1.859175376,6.548651911,5.100746032,2.299537654,8.099758551,1.647208562,0.742600805,2.615694165,263.3578879,80.8628101,563.0807539,264.7441336,80.44562074,564.1030012,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0.075,0.05,307.0998766,302.818658,314.0581723,307.491328,303.2917043,314.0932363,567.7429116,389.4852839,847.0550263,583.6204616,413.2446715,852.8587618,15.87755007,23.75938766,5.803735519,167.1,167.1,167.1,133.49,133.49,133.49,0.165336622,0.064271693,0.275087464,0.662144159,0.605222971,0.714847613,2.835655662,1.785714286,3.893224786,0.631520859,0,1.588075544,0.781102209,0,1.964225408,0.253231306,0.002292918,0.609319896,257.2092179,79.21189799,534.9258724,260.0658019,82.69051062,540.1382552,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044134979,0.980264331,1.087394224,0,0,0,6.121317096,2.636103717,9.527888712,7.571205671,3.260488404,11.78465417,2.44500603,1.052925274,3.805675312,259.8431622,88.51073494,523.7896099,259.9928012,87.74058008,531.3377498,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0.1,0.05,307.1279194,302.7616165,314.3719321,307.7623423,303.2549586,314.7945788,568.3044624,389.5681589,849.7606475,594.0344099,409.4771602,892.9186632,25.72994751,19.90900126,43.15801568,167.1,167.1,167.1,133.49,133.49,133.49,0.163664428,0.064986846,0.276675493,0.642601655,0.581739028,0.697338362,3.611817919,2.510299966,4.865610854,0.613488131,0,1.55841958,0.758798269,0,1.927545163,0.313979029,0.004291767,0.672688941,256.8990455,77.22249611,540.1818726,259.6880153,81.14888455,541.8333315,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04309386,0.980419975,1.08990141,0,0,0,8.119761039,4.028435333,12.44372992,10.04299889,4.982606188,15.39113839,3.243234158,1.609057091,4.970334686,264.3314115,81.48701947,559.3920855,263.2222784,81.36329405,557.2532116,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0.125,0.05,307.2248466,302.6554317,313.9560385,307.9977916,303.4734424,314.3055573,572.2480335,385.0677295,851.1697435,604.4967791,423.3908539,863.0442494,32.24874566,38.32312444,11.87450591,167.1,167.1,167.1,133.49,133.49,133.49,0.162142066,0.064099249,0.276702168,0.627034057,0.569552552,0.682628114,4.351310516,3.17618885,5.635003201,0.653395381,0,1.588075544,0.808157908,0,1.964225408,0.379180481,0.099574761,0.781768794,260.0723606,73.35615444,539.0332041,262.4971053,76.46667917,539.1821406,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044513838,0.984668974,1.088288447,0,0,0,10.44915868,5.257297647,15.27929321,12.92413516,6.502535506,18.89833014,4.173653412,2.09989521,6.102929065,268.3765286,88.74811759,527.3700025,265.3794412,82.20457598,528.501704,CIP+CRO+NDA
MSW,cip+cro+nda,0.7,0.15,0.05,307.4115035,302.80474,314.4018225,308.2939938,303.8152041,315.1386095,579.9021071,392.1704436,860.7330492,616.222141,434.2070757,894.8797273,36.32003392,42.03663211,34.14667808,167.1,167.1,167.1,133.49,133.49,133.49,0.165467844,0.064775688,0.279343385,0.608180921,0.551427646,0.665499014,5.082928149,3.773440802,6.48348988,0.675081237,0,1.650999178,0.834980252,0,2.042053066,0.453932779,0.103028867,0.921439827,266.7672915,79.04687203,542.6888161,269.0079315,80.59405445,546.0415366,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043017969,0.980065376,1.087442443,0,0,0,12.41190297,6.724198828,17.7718889,15.35177294,8.316885322,21.98131937,4.957622212,2.685811962,7.098533671,274.1949044,94.62172533,547.3587442,270.0391783,84.92069145,544.3081504,CIP+CRO+NDA
WSM,cip,0.1,0,0.05,605.7120126,603.6021835,608.7448096,605.7405811,603.561899,609.1977549,915.3686027,713.600246,1206.582049,917.996416,711.5856624,1244.950836,2.627813333,-2.014583637,38.36878718,167.1,167.1,167.1,435.39,435.39,435.39,0.491457922,0.192027577,0.812485464,0.124756635,0.074371907,0.177820617,0,0,0,0.046503703,0,0.62278607,0.18412762,0,2.465870647,4.12E-04,0,0.005522388,53.4162852,18.95843562,101.5488107,311.7788254,109.9518874,603.3732005,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064295099,0.87176128,1.11,0,0,0,0,0,0,0,0,0,0,0,0,53.30058835,19.15469718,101.813679,314.1233549,107.6148874,640.9502518,CIP
WSM,cip,0.1,0.025,0.05,605.6699557,603.6838974,608.9352159,605.7761923,603.6391126,608.9502198,911.1612444,719.8814595,1223.811888,920.9658825,716.3050025,1219.178263,9.804638109,-3.57645695,-4.633625236,167.1,167.1,167.1,435.39,435.39,435.39,0.485475546,0.194068675,0.807868196,0.125821088,0.078909285,0.176733439,0,0,0,0.18163028,0,1.203945995,0.719150279,0,4.766925971,0.057399209,0,0.454649708,53.30804958,18.58060913,103.2318493,306.6475481,116.2088045,620.265615,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065399003,0.896051943,1.11,0,0,0,1.102390606,0,3.098514851,4.364825691,0,12.26831683,0.440322178,0,1.237623762,54.93958386,20.35969002,102.2663355,309.3635573,105.9779475,607.4223094,CIP
WSM,cip,0.1,0.05,0.05,605.7180126,603.6394188,608.9646146,605.9225319,603.7794458,609.4014231,916.2523915,715.6421079,1210.131785,935.2236598,727.7599214,1258.350442,18.97126833,12.11781345,48.21865655,167.1,167.1,167.1,435.39,435.39,435.39,0.495886245,0.190161667,0.820811247,0.126137007,0.078472727,0.179732512,0,0,0,0.307116136,0,1.325010271,1.216001293,0,5.246270096,0.106715843,0,0.505601605,54.62018716,17.84844716,102.6248076,310.81607,111.9077374,606.4087068,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067055387,0.907210184,1.11,0,0,0,2.14208786,0,5.007758839,8.481422167,0,19.82781268,0.855603076,0,2.000223214,58.30283323,21.4555353,108.0276717,316.1490516,107.3563122,643.5035906,CIP
WSM,cip,0.1,0.075,0.05,605.6867733,603.6535287,609.0466872,605.9230752,603.7392503,609.160383,914.0189672,716.2828307,1227.778885,935.2850315,721.0818704,1244.499644,21.26606435,4.799039712,16.72075902,167.1,167.1,167.1,435.39,435.39,435.39,0.495234899,0.192831653,0.81724264,0.124468628,0.07927632,0.179227252,0,0,0,0.401929152,0,1.731001543,1.591405694,0,6.853759426,0.148481246,0,0.666666667,55.67002461,20.45420016,105.2111221,307.8259702,108.6488184,621.6309898,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064396181,0.89667244,1.11,0,0,0,3.329993647,0.619551082,6.955326988,13.18483824,2.453061978,27.53904992,1.330082141,0.247464085,2.778130288,61.02046177,25.43850865,108.8387196,307.850233,93.45670604,617.22302,CIP
WSM,cip,0.1,0.1,0.05,605.6954415,603.6503029,608.9655923,605.9530631,603.9263492,608.8866897,913.9999564,715.2387493,1221.372572,938.215887,741.9671432,1223.089371,24.21593061,26.72839388,1.716798556,167.1,167.1,167.1,435.39,435.39,435.39,0.492048893,0.193992316,0.809335221,0.122872746,0.074412609,0.177815534,0,0,0,0.505488284,0,1.877935892,2.001439633,0,7.435533995,0.185750105,0,0.724725623,55.83405893,19.43851906,104.7265851,307.1419353,105.2820151,612.1721037,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.05973519,0.870399949,1.11,0,0,0,4.279218793,1.215193026,8.496655054,16.94321779,4.811457671,33.64181268,1.709226231,0.485378266,3.393774986,63.02877576,27.56092401,109.2863288,304.0606749,109.6458586,593.1741898,CIP
WSM,cip,0.1,0.125,0.05,605.7855005,603.6886626,609.1093401,606.1095649,604.0320517,609.1404817,923.3194269,719.5880968,1223.068642,953.1781664,752.7485666,1237.820516,29.85873955,33.16046984,14.75187409,167.1,167.1,167.1,435.39,435.39,435.39,0.489632208,0.195585128,0.803472803,0.124824104,0.077801145,0.17887462,0,0,0,0.696865804,0,2.373363078,2.759183315,0,9.397137531,0.263655491,0,0.934709112,56.26365199,18.75864678,108.5447542,315.1419255,111.0679405,614.4819372,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066685661,0.89395782,1.11,0,0,0,5.397458734,1.699276018,10.066446,21.37079763,6.728144796,39.85727191,2.155879028,0.678733032,4.020788466,64.75215725,26.30885379,113.5080057,311.2716004,108.5334592,599.3125969,CIP
WSM,cip,0.1,0.15,0.05,605.742353,603.591829,608.8927555,606.147107,604.0563865,609.2378576,918.8442457,711.901654,1222.611443,956.353645,756.543251,1256.62794,37.50939934,44.64159695,34.0164968,167.1,167.1,167.1,435.39,435.39,435.39,0.489986551,0.191336937,0.820837048,0.125942868,0.073346864,0.177792791,0,0,0,0.804491342,0,2.491455672,3.185317852,0,9.864715522,0.307113114,0,0.985591133,54.02755691,18.63856893,104.8796782,309.9119219,101.3100859,615.5685414,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066019251,0.91533962,1.11,0,0,0,6.564958572,1.886206055,12.04964207,25.99341801,7.468279031,47.70957496,2.62220745,0.75339753,4.812926213,64.75111931,27.86475415,112.2269313,306.1135765,104.265307,618.8843371,CIP
WSM,cip,0.3,0,0.05,605.7514625,603.5591682,609.1560276,605.7049994,603.5791268,608.8445337,918.4814669,705.105611,1240.957272,914.4288219,709.0236542,1209.230116,-4.052645012,3.918043278,-31.72715642,167.1,167.1,167.1,435.39,435.39,435.39,0.382856763,0.148948887,0.653066368,0.330335707,0.245529954,0.40115035,0,0,0,0.124949572,0,0.699427829,0.494727638,0,2.769327443,0.001107957,0,0.006201988,54.82405694,20.09882657,104.8610746,314.2888284,101.5726865,637.6918668,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062104565,0.882525137,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.8103961,19.53019282,104.1125024,310.5592591,105.2714402,605.4735059,CIP
WSM,cip,0.3,0.025,0.05,605.7271147,603.554191,609.2249601,605.7599279,603.6125425,609.1040324,916.7172347,711.5964682,1262.638595,919.19569,710.0396286,1216.381609,2.478455298,-1.556839537,-46.25698612,167.1,167.1,167.1,435.39,435.39,435.39,0.387361895,0.148059518,0.635326999,0.331429835,0.243781884,0.412634803,0,0,0,0.483614902,0,1.850179693,1.914833759,0,7.32563559,0.141566717,0,0.543552507,53.9568062,19.69058778,102.9800864,309.9108748,100.8790351,656.4806905,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.063528495,0.871296409,1.11,0,0,0,1.060562838,0,2.966703848,4.199212053,0,11.74642191,0.423615129,0,1.184975175,55.2532295,20.30358884,102.0946862,307.8078636,101.4404262,607.048977,CIP
WSM,cip,0.3,0.05,0.05,605.7520833,603.5656733,608.8500149,605.8145149,603.7146692,609.1690152,918.4600721,707.9140615,1210.788046,925.912634,723.4727879,1244.045525,7.45256193,15.55872643,33.25747911,167.1,167.1,167.1,435.39,435.39,435.39,0.387414987,0.151450733,0.6464869,0.330753293,0.252922758,0.410098522,0,0,0,0.805202648,0,2.443751778,3.188134212,0,9.675835845,0.27954588,0,0.913687579,55.66963316,18.55313021,107.9816405,309.4625477,98.51541645,605.7808817,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066463579,0.886903698,1.11,0,0,0,2.181893719,0,4.909019608,8.639030221,0,19.43686275,0.871502524,0,1.960784314,58.1925186,20.48907588,110.0118484,306.7104853,99.14594957,625.3366104,CIP
WSM,cip,0.3,0.075,0.05,605.8725052,603.6860782,609.1518171,606.0359725,603.8387562,609.3113574,931.5319722,721.0741287,1236.285567,946.1539248,738.2482319,1273.605314,14.62195258,17.1741032,37.31974727,167.1,167.1,167.1,435.39,435.39,435.39,0.380494758,0.149266709,0.642472306,0.329659682,0.248724049,0.408966173,0,0,0,1.158319954,0,3.401630435,4.586273381,0,13.46847826,0.416134456,0,1.269035533,57.09725716,20.39410261,108.1019164,320.0383803,105.4563226,626.7737874,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06301268,0.891094669,1.11,0,0,0,3.235162066,0.607669903,6.717798769,12.80936033,2.406019417,26.5985763,1.292204053,0.242718447,2.683255619,60.90950748,23.29642447,110.6267749,319.4957675,107.9196543,647.7054104,CIP
WSM,cip,0.3,0.1,0.05,605.8820071,603.705065,609.0699152,606.023118,603.8742802,609.3807467,931.4780489,724.9959203,1228.265192,946.7959047,744.6652334,1250.559611,15.31785579,19.66931312,22.29441813,167.1,167.1,167.1,435.39,435.39,435.39,0.395952387,0.152549013,0.64910974,0.331551712,0.2520234,0.406342775,0,0,0,1.501960975,0,3.737183507,5.946891977,0,14.79707328,0.556229642,0,1.422102353,56.49851707,20.99291286,104.8052532,317.4675876,110.1994342,615.9362382,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.061050984,0.879159174,1.11,0,0,0,4.303313909,1.131742455,8.633103448,17.03862043,4.481041944,34.18206897,1.718850419,0.452046036,3.448275862,61.92371694,25.65209043,113.0910025,312.60384,108.4961128,616.8378556,CIP
WSM,cip,0.3,0.125,0.05,605.831218,603.731157,609.0059203,606.1495351,603.919053,609.3234694,927.2722825,725.935052,1229.639679,957.0569635,743.3920641,1259.250783,29.784681,17.4570121,29.61110415,167.1,167.1,167.1,435.39,435.39,435.39,0.374186147,0.149844029,0.631185732,0.332679968,0.252242695,0.413545654,0,0,0,1.776607761,0,4.3813,7.034333524,0,17.3474,0.670172066,0,1.672152375,58.11131226,21.9820948,108.0760815,311.2690868,106.6393264,614.7925954,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067723562,0.922273065,1.11,0,0,0,5.388295459,1.277346939,10.53626081,21.33451639,5.05755102,41.71746532,2.152218988,0.510204082,4.208444165,64.67058831,27.53367418,114.6349073,315.1448361,101.6563687,623.737652,CIP
WSM,cip,0.3,0.15,0.05,605.9160142,603.6614566,609.1600435,606.2311439,604.0903656,609.3686422,934.9466223,722.0252216,1258.944796,964.5486844,757.1982907,1256.857419,29.60206213,35.17306912,-2.087377539,167.1,167.1,167.1,435.39,435.39,435.39,0.383433609,0.14917911,0.638459411,0.331024121,0.251303865,0.402175758,0,0,0,2.137760857,0,4.960769463,8.46428975,0,19.64176207,0.811440748,0,1.887921349,58.52869497,24.23393327,110.7225928,316.5121957,109.3406432,640.573088,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066471724,0.89100861,1.11,0,0,0,6.519524343,1.945803109,12.3418878,25.81352489,7.704248705,48.8666981,2.604059891,0.777202073,4.929656414,66.39543239,30.03106216,117.8849567,314.6207167,105.5126213,614.9561335,CIP
WSM,cip,0.5,0,0.05,605.7141472,603.58894,608.9002193,605.7376237,603.5100977,608.8458669,915.9539905,708.2078235,1229.861647,917.2113548,708.5341166,1203.888499,1.257364283,0.326293145,-25.97314812,167.1,167.1,167.1,435.39,435.39,435.39,0.28001782,0.107146119,0.460830167,0.540681806,0.435809138,0.62617228,0,0,0,0.199237233,0,1.186540284,0.788863574,0,4.698009479,0.001766683,0,0.010521327,53.59677737,18.62635093,103.7966489,311.1163584,102.6091218,626.5172207,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06925343,0.914340279,1.11,0,0,0,0,0,0,0,0,0,0,0,0,53.41145299,19.56208546,104.3470997,313.3348919,104.5660645,599.9589717,CIP
WSM,cip,0.5,0.025,0.05,605.8146755,603.6998547,609.0802395,605.8191748,603.7562271,608.9059358,925.3303579,721.6220574,1233.446147,925.1610895,721.7656034,1228.094858,-0.169268415,0.143545967,-5.351289293,167.1,167.1,167.1,435.39,435.39,435.39,0.280658596,0.111256442,0.468874364,0.537087586,0.42603675,0.629004263,0,0,0,0.764397967,0,2.418937198,3.026571404,0,9.577584541,0.227750238,0,0.767110211,55.67768053,20.95592109,105.4903792,316.5044166,110.1876111,628.4659795,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066654752,0.901122546,1.11,0,0,0,1.098985026,0,3.024038448,4.351341573,0,11.97343359,0.438961905,0,1.207876038,56.25385518,21.14345432,105.48405,313.6166759,110.1890129,619.0381408,CIP
WSM,cip,0.5,0.05,0.05,605.780802,603.6971984,608.6155144,605.9116101,603.7646366,608.997251,921.4119107,723.8342318,1190.973368,934.7890012,729.0796404,1223.746569,13.37709057,5.245408554,32.77320158,167.1,167.1,167.1,435.39,435.39,435.39,0.277041999,0.109111813,0.470196453,0.536447382,0.423118196,0.624723618,0,0,0,1.293941178,0,3.612731618,5.123254558,0,14.30431618,0.443196511,0,1.237933168,56.22236898,20.75520257,104.1598534,308.7951037,111.4791231,582.1367522,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062208343,0.882574679,1.11,0,0,0,2.118613228,0,4.959492214,8.388476276,0,19.63670491,0.846226725,0,1.980944326,57.84216073,22.91932694,109.2365431,315.7122138,106.3111283,605.1522299,CIP
WSM,cip,0.5,0.075,0.05,605.8484122,603.7050905,609.508006,605.9811623,603.8139704,609.1369207,928.8786249,722.8098988,1259.377962,941.2106808,727.1717178,1240.301337,12.33205592,4.361818992,-19.07662416,167.1,167.1,167.1,435.39,435.39,435.39,0.282577385,0.105748859,0.472023353,0.537776545,0.43215708,0.626454125,0,0,0,1.846426343,0,4.426117174,7.310774505,0,17.52484995,0.657726773,0,1.605631881,56.39048712,22.2659774,105.7781046,312.3511739,101.4790403,648.1111426,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066989257,0.894127087,1.11,0,0,0,3.303317452,0.582098403,7.044952716,13.07921602,2.30477115,27.89391568,1.319427006,0.232504555,2.813929029,59.07798677,23.73947371,109.6301175,313.9253477,98.47398775,609.7341016,CIP
